original_index,image_link,predicted_value
112673,https://m.media-amazon.com/images/I/61nYeZFlRFL.jpg,500 KG
112692,https://m.media-amazon.com/images/I/61nh9HsL35L.jpg,50.0 kilogram
112697,https://m.media-amazon.com/images/I/61njx4mVjlL.jpg,120lb
112698,https://m.media-amazon.com/images/I/61nkjrAJzkL.jpg,9.0 lb
112700,https://m.media-amazon.com/images/I/61nkx2HavQL.jpg,30.7 kg
112701,https://m.media-amazon.com/images/I/61nlOlJq5iL.jpg,10kg / 22lbs
112706,https://m.media-amazon.com/images/I/61nnSb+vNiL.jpg,15 unit
112709,https://m.media-amazon.com/images/I/61np4u7R16L.jpg,61 LBS
112712,https://m.media-amazon.com/images/I/61npHd0GcXL.jpg,250 LBS.
112717,https://m.media-amazon.com/images/I/61nruaE0poL.jpg,250KG
112723,https://m.media-amazon.com/images/I/61nwc-mrP+L.jpg,500 gram
112729,https://m.media-amazon.com/images/I/61nzT7yG8XL.jpg,500 gram
112739,https://m.media-amazon.com/images/I/61o5GY78OUL.jpg,15 kg
112744,https://m.media-amazon.com/images/I/61o7yLeT21L.jpg,300LBS
112745,https://m.media-amazon.com/images/I/61o8L0GetmL.jpg,130 lbs
112748,https://m.media-amazon.com/images/I/61o9MZmNzeL.jpg,440LB
112752,https://m.media-amazon.com/images/I/61oBGEini-L.jpg,220 lbs
112757,https://m.media-amazon.com/images/I/61oCP+58QEL.jpg,120g
112759,https://m.media-amazon.com/images/I/61oD2CCFd4L.jpg,300LBS
112765,https://m.media-amazon.com/images/I/61oG8WHcFrL.jpg,300 Lbs
112767,https://m.media-amazon.com/images/I/61oHvzXOO1L.jpg,25 LBS
112779,https://m.media-amazon.com/images/I/61oM4uTOkqL.jpg,400 lbs
112780,https://m.media-amazon.com/images/I/61oMBJsgA2L.jpg,18 lbs
112784,https://m.media-amazon.com/images/I/61oNOJEuyxL.jpg,265 lbs
112790,https://m.media-amazon.com/images/I/61oQGKptCLS.jpg,330LBS
112792,https://m.media-amazon.com/images/I/61oQGeVdLDL.jpg,1100LBS
112795,https://m.media-amazon.com/images/I/61oRoM2TpbL.jpg,300lb
112797,https://m.media-amazon.com/images/I/61oU48ouEML.jpg,3.5kg
112802,https://m.media-amazon.com/images/I/61oWcjO4WsL.jpg,350kg
112805,https://m.media-amazon.com/images/I/61oY8KT6MlL.jpg,500 gram
112814,https://m.media-amazon.com/images/I/61oc1tOLBUL.jpg,265LBS
112817,https://m.media-amazon.com/images/I/61ocFAcGUmL.jpg,1.18 lbs
112819,https://m.media-amazon.com/images/I/61ocgrm1aVL.jpg,350 lbs
112826,https://m.media-amazon.com/images/I/61ohNaasYiL.jpg,2.41 pounds
112839,https://m.media-amazon.com/images/I/61onoFelvOL.jpg,3.3 lbs
112846,https://m.media-amazon.com/images/I/61oplZBmjrL.jpg,880LBS
112852,https://m.media-amazon.com/images/I/61orbK9HVuS.jpg,315 LBS
112873,https://m.media-amazon.com/images/I/61p4OTLqkmL.jpg,6.6Lbs/3kg
112879,https://m.media-amazon.com/images/I/61p7NSH5jqL.jpg,250 IBS
112882,https://m.media-amazon.com/images/I/61pAku2QHzL.jpg,300 lbs
112883,https://m.media-amazon.com/images/I/61pAllOZLkL.jpg,300 LBS
112885,https://m.media-amazon.com/images/I/61pCgN+vI0L.jpg,135kg / 297.6lb
112894,https://m.media-amazon.com/images/I/61pHR6DG7zL.jpg,600 lbs
112895,https://m.media-amazon.com/images/I/61pHUwPtZGL.jpg,330 lbs
112898,https://m.media-amazon.com/images/I/61pJ97CRswL.jpg,3.5kg
112901,https://m.media-amazon.com/images/I/61pJnp+TNVL.jpg,450 pounds
112918,https://m.media-amazon.com/images/I/61pTR75cZHL.jpg,44 lbs
112924,https://m.media-amazon.com/images/I/61pW-CDg2GS.jpg,300 pounds
112929,https://m.media-amazon.com/images/I/61paGjL727L.jpg,23 inch
112932,https://m.media-amazon.com/images/I/61pbEdT9RNL.jpg,154 pounds
112941,https://m.media-amazon.com/images/I/61pek52sjxL.jpg,100LB
112946,https://m.media-amazon.com/images/I/61pgjidDRGL.jpg,265 LBS
112948,https://m.media-amazon.com/images/I/61pi999d14S.jpg,385±5g
112950,https://m.media-amazon.com/images/I/61piuhx7CdL.jpg,2200 LBS
112971,https://m.media-amazon.com/images/I/61puLxTKjKL.jpg,440 lbs
112988,https://m.media-amazon.com/images/I/61q5sPLwzJL.jpg,"10 lbs., 4.5 kg"
112990,https://m.media-amazon.com/images/I/61q6D7vFCUL.jpg,350 LBS
113003,https://m.media-amazon.com/images/I/61qDbVr-v9L.jpg,200kg
113005,https://m.media-amazon.com/images/I/61qEeDF3qiL.jpg,100mm
113006,https://m.media-amazon.com/images/I/61qFc3ohz5L.jpg,750 lbs
113025,https://m.media-amazon.com/images/I/61qTl9GxReS.jpg,100KG
113028,https://m.media-amazon.com/images/I/61qWMsLqG-L.jpg,330lb
113039,https://m.media-amazon.com/images/I/61qcMGFZfKL.jpg,The image does not provide information about the maximum weight recommendation of the product.
113041,https://m.media-amazon.com/images/I/61qe6yvH8zL.jpg,"50 lbs, 23 kg"
113046,https://m.media-amazon.com/images/I/61qi-gAcw8L.jpg,265lbs
113049,https://m.media-amazon.com/images/I/61qieisA-ML.jpg,750LBS/340KG
113050,https://m.media-amazon.com/images/I/61qiuCG922L.jpg,160g
113057,https://m.media-amazon.com/images/I/61qlZMN9MuL.jpg,330LBS
113059,https://m.media-amazon.com/images/I/61qm6x4iP0L.jpg,220 LBS
113069,https://m.media-amazon.com/images/I/61qpODyNhpL.jpg,18 lbs
113071,https://m.media-amazon.com/images/I/61qpqJRzX0L.jpg,275 LBS
113072,https://m.media-amazon.com/images/I/61qpzAgJLXL.jpg,185g
113079,https://m.media-amazon.com/images/I/61qs0vOKu-L.jpg,330 lbs
113082,https://m.media-amazon.com/images/I/61qtQwV7iJL.jpg,350LB
113087,https://m.media-amazon.com/images/I/61quQ5XzHcL.jpg,10 lbs
113094,https://m.media-amazon.com/images/I/61qy4OeXx9L.jpg,50kg/110lbs
113097,https://m.media-amazon.com/images/I/61r-mTCptwS.jpg,15 pounds
113100,https://m.media-amazon.com/images/I/61r1kVVxn2L.jpg,33 lbs
113107,https://m.media-amazon.com/images/I/61r6egrQe3L.jpg,160 lbs
113109,https://m.media-amazon.com/images/I/61r8IrGbf1L.jpg,150kg 330lbs
113117,https://m.media-amazon.com/images/I/61rBUCiqBkL.jpg,30.7 kg
113121,https://m.media-amazon.com/images/I/61rE+4zwQ6L.jpg,600kg
113138,https://m.media-amazon.com/images/I/61rMYwZkBwL.jpg,550 lbs
113142,https://m.media-amazon.com/images/I/61rMy1il1PL.jpg,6.8 kg
113147,https://m.media-amazon.com/images/I/61rOEriiOML.jpg,300KG
113153,https://m.media-amazon.com/images/I/61rQQ+ncDiL.jpg,6 lb
113160,https://m.media-amazon.com/images/I/61rTfnG2--L.jpg,500KG
113161,https://m.media-amazon.com/images/I/61rTp4pXGTL.jpg,331 LBS
113173,https://m.media-amazon.com/images/I/61rcbRzv1YL.jpg,7.05 Lbs
113175,https://m.media-amazon.com/images/I/61reeu6gjrL.jpg,300KG
113177,https://m.media-amazon.com/images/I/61reqa93F-L.jpg,16kg/35.2 lbs
113186,https://m.media-amazon.com/images/I/61rheWFl9FL.jpg,110 KG/242 LBS
113190,https://m.media-amazon.com/images/I/61riUD0j8SL.jpg,200 kg
113194,https://m.media-amazon.com/images/I/61rkHFQ1dQL.jpg,"5 pounds
10 pounds
15 pounds
20 pounds
35 pounds"
113199,https://m.media-amazon.com/images/I/61rqoo-mcvL.jpg,17 lbs
113208,https://m.media-amazon.com/images/I/61rt+ErUeVL.jpg,1000 LBS
113210,https://m.media-amazon.com/images/I/61ruyz2-sTL.jpg,1800 gram
113223,https://m.media-amazon.com/images/I/61s+p1BhXhL.jpg,800lb
113226,https://m.media-amazon.com/images/I/61s0-ZKKhwL.jpg,500 gram
113231,https://m.media-amazon.com/images/I/61s44yCRmnL.jpg,37g
113246,https://m.media-amazon.com/images/I/61s8kF84RgL.jpg,286 Lbs
113249,https://m.media-amazon.com/images/I/61s9lLY5ehL.jpg,32g±5g
113262,https://m.media-amazon.com/images/I/61sHRJ1ctoL.jpg,500 gram
113275,https://m.media-amazon.com/images/I/61sNMsyPGXL.jpg,35 kg
113282,https://m.media-amazon.com/images/I/61sQDDV1pUL.jpg,25 pounds
113284,https://m.media-amazon.com/images/I/61sRE9Txx-L.jpg,0.3lb
113286,https://m.media-amazon.com/images/I/61sRNqzHHfL.jpg,11 lbs.
113289,https://m.media-amazon.com/images/I/61sRjA38xsL.jpg,2.82 kg
113292,https://m.media-amazon.com/images/I/61sSDwOX4yL.jpg,260 gram
113300,https://m.media-amazon.com/images/I/61sVKzCVxgL.jpg,440 lbs
113301,https://m.media-amazon.com/images/I/61sVStxmeyL.jpg,40 kg (75 Liter)
113307,https://m.media-amazon.com/images/I/61sXzUKJS+L.jpg,500 gram
113311,https://m.media-amazon.com/images/I/61sYS9GHkuL.jpg,400 lb
113317,https://m.media-amazon.com/images/I/61scLRw3jXS.jpg,20.5g
113322,https://m.media-amazon.com/images/I/61scs6j1XML.jpg,663 gram
113325,https://m.media-amazon.com/images/I/61se8bbzgaL.jpg,500 LBS
113326,https://m.media-amazon.com/images/I/61sf62sdjhL.jpg,700 lbs
113332,https://m.media-amazon.com/images/I/61si5oNkm9L.jpg,74g
113333,https://m.media-amazon.com/images/I/61sj9eNHhqL.jpg,248g
113337,https://m.media-amazon.com/images/I/61skZAJ4OmL.jpg,8.5 pounds
113342,https://m.media-amazon.com/images/I/61smI9dKd2L.jpg,100 kg
113345,https://m.media-amazon.com/images/I/61snaIKebbL.jpg,330lbs
113351,https://m.media-amazon.com/images/I/61sq3JQ9xHL.jpg,148 gram
113356,https://m.media-amazon.com/images/I/61sqUk-XZKL.jpg,40KG
113362,https://m.media-amazon.com/images/I/61srKdRixwL.jpg,20 pounds
113367,https://m.media-amazon.com/images/I/61steCIt1nL.jpg,160g
113375,https://m.media-amazon.com/images/I/61svudmClEL.jpg,350 LBS
113377,https://m.media-amazon.com/images/I/61sw19Mo4uL.jpg,2KG
113389,https://m.media-amazon.com/images/I/61syBPZJNUL.jpg,750 lbs
113397,https://m.media-amazon.com/images/I/61t0H2aJXBL.jpg,22.0 lb
113399,https://m.media-amazon.com/images/I/61t0l1R3wtL.jpg,4.4 lbs
113407,https://m.media-amazon.com/images/I/61t2iWqWUiL.jpg,750LBS
113409,https://m.media-amazon.com/images/I/61t2jCqtixL.jpg,50.0 kilogram
113448,https://m.media-amazon.com/images/I/61tGPu7X1fL.jpg,120lb
113451,https://m.media-amazon.com/images/I/61tHQI6CtZS.jpg,13g
113457,https://m.media-amazon.com/images/I/61tJFLUG83L.jpg,35.0 inch
113459,https://m.media-amazon.com/images/I/61tJqDZhisL.jpg,100 Pounds
113468,https://m.media-amazon.com/images/I/61tPtosuWOL.jpg,8 LBS
113470,https://m.media-amazon.com/images/I/61tRoIY4BNL.jpg,40kg
113472,https://m.media-amazon.com/images/I/61tSxgb5emL.jpg,150kg / 330.7 lb
113476,https://m.media-amazon.com/images/I/61tTaHq0a-L.jpg,200kg
113485,https://m.media-amazon.com/images/I/61tXdE+KNyL.jpg,300lb
113488,https://m.media-amazon.com/images/I/61tZ5iQRHrL.jpg,18.30 pound
113499,https://m.media-amazon.com/images/I/61tcvWpxEfL.jpg,30lbs
113502,https://m.media-amazon.com/images/I/61td3A1ZIzL.jpg,9 kg
113508,https://m.media-amazon.com/images/I/61tffGvjmHL.jpg,1200lb
113510,https://m.media-amazon.com/images/I/61tgtdyZsWL.jpg,10 kg
113513,https://m.media-amazon.com/images/I/61ti4gXWEwS.jpg,660 lbs (300kg)
113515,https://m.media-amazon.com/images/I/61tiCp+m+nL.jpg,150kg
113523,https://m.media-amazon.com/images/I/61tnU02lv2L.jpg,77 LBS
113525,https://m.media-amazon.com/images/I/61tnipxHr0L.jpg,20KG
113532,https://m.media-amazon.com/images/I/61tqq7Ovl7L.jpg,13LBS
113549,https://m.media-amazon.com/images/I/61u+4lYD7QL.jpg,80 pounds
113551,https://m.media-amazon.com/images/I/61u-ldw0ETL.jpg,330lb
113553,https://m.media-amazon.com/images/I/61u0HaG2CjL.jpg,18lb
113561,https://m.media-amazon.com/images/I/61u3JumF9cL.jpg,300kg
113569,https://m.media-amazon.com/images/I/61u5FDzDUXL.jpg,1.5kg
113573,https://m.media-amazon.com/images/I/61u70MTi77L.jpg,2 lb
113576,https://m.media-amazon.com/images/I/61u7oImUsJL.jpg,800lb
113577,https://m.media-amazon.com/images/I/61u88uMfR6L.jpg,220 LBS
113579,https://m.media-amazon.com/images/I/61u9EePhNVL.jpg,1760 LBS
113581,https://m.media-amazon.com/images/I/61uB6wkMgmL.jpg,22lb.
113588,https://m.media-amazon.com/images/I/61uFbqotbeL.jpg,400 LB
113593,https://m.media-amazon.com/images/I/61uGaP-u-9L.jpg,120kg
113595,https://m.media-amazon.com/images/I/61uHw07osfL.jpg,20 pounds
113602,https://m.media-amazon.com/images/I/61uLMF56VZL.jpg,2 Ton
113620,https://m.media-amazon.com/images/I/61uUe+zC5zL.jpg,600 lbs
113633,https://m.media-amazon.com/images/I/61uZjk-AUVL.jpg,3.0 kg
113634,https://m.media-amazon.com/images/I/61uZufvVh4L.jpg,770 pound/350 kg
113645,https://m.media-amazon.com/images/I/61udImT2lPL.jpg,180g
113646,https://m.media-amazon.com/images/I/61udQ6eMo-L.jpg,45 Lbs
113649,https://m.media-amazon.com/images/I/61udsHy5xPL.jpg,300 Lbs.
113658,https://m.media-amazon.com/images/I/61ufEM5AP1L.jpg,290lb
113680,https://m.media-amazon.com/images/I/61up-j6ApzS.jpg,260g
113689,https://m.media-amazon.com/images/I/61urGIN2BUL.jpg,250 LBS.
113695,https://m.media-amazon.com/images/I/61uuNTaOSkL.jpg,280g
113700,https://m.media-amazon.com/images/I/61uwId9nIWL.jpg,570LB
113704,https://m.media-amazon.com/images/I/61uxHcJ9RyL.jpg,150kg
113709,https://m.media-amazon.com/images/I/61uxuyizJwL.jpg,265 lb.
113711,https://m.media-amazon.com/images/I/61uy3-1kZZL.jpg,280 LB
113715,https://m.media-amazon.com/images/I/61v+lxXs5-L.jpg,65kg
113728,https://m.media-amazon.com/images/I/61v9J4dqqRL.jpg,40g
113734,https://m.media-amazon.com/images/I/61vEBG35h9L.jpg,220lb
113736,https://m.media-amazon.com/images/I/61vGVNbw2XL.jpg,30 pounds
113744,https://m.media-amazon.com/images/I/61vLFpfix3L.jpg,10 kg
113750,https://m.media-amazon.com/images/I/61vND38mu2L.jpg,110 lb
113761,https://m.media-amazon.com/images/I/61vSdLnnP5L.jpg,3kg
113764,https://m.media-amazon.com/images/I/61vUDkRTffL.jpg,1.5kg
113765,https://m.media-amazon.com/images/I/61vXJh9941L.jpg,171g
113767,https://m.media-amazon.com/images/I/61vY+mLDpDL.jpg,35LBS
113776,https://m.media-amazon.com/images/I/61vZwm6o-AL.jpg,500 LBS
113789,https://m.media-amazon.com/images/I/61vgpEUNNZL.jpg,1100lb
113794,https://m.media-amazon.com/images/I/61vkaZrX-0L.jpg,150kg
113796,https://m.media-amazon.com/images/I/61vlLrS6rCL.jpg,285g
113800,https://m.media-amazon.com/images/I/61vodvEqh9S.jpg,6.6lb/3kg
113807,https://m.media-amazon.com/images/I/61vrmrZ-+OL.jpg,300 lbs
113809,https://m.media-amazon.com/images/I/61vsrAwN+6L.jpg,6256 lbs
113811,https://m.media-amazon.com/images/I/61vth2qDwPL.jpg,2200 lbs
113827,https://m.media-amazon.com/images/I/61w-qZPfqEL.jpg,12.0 inch
113830,https://m.media-amazon.com/images/I/61w0H8H5i9L.jpg,6.6lb
113834,https://m.media-amazon.com/images/I/61w2GdbJI7L.jpg,220lb
113835,https://m.media-amazon.com/images/I/61w2p76BFwL.jpg,2200 lbs
113844,https://m.media-amazon.com/images/I/61w8RdJRN7L.jpg,330 LBS
113846,https://m.media-amazon.com/images/I/61w8mJ3kwrL.jpg,120kg
113849,https://m.media-amazon.com/images/I/61w9hywmDGS.jpg,88g
113859,https://m.media-amazon.com/images/I/61wFLJ0PrmL.jpg,30 LB
113866,https://m.media-amazon.com/images/I/61wI3TAqMTL.jpg,5.12 inch
113872,https://m.media-amazon.com/images/I/61wKTp-3xlL.jpg,300 lbs
113875,https://m.media-amazon.com/images/I/61wMYn2n3BL.jpg,600 lb
113876,https://m.media-amazon.com/images/I/61wPGTMOq-L.jpg,100 kg
113881,https://m.media-amazon.com/images/I/61wRF5I8JRL.jpg,660 lbs (300kg)
113886,https://m.media-amazon.com/images/I/61wT3aJ8vJL.jpg,4 kg
113891,https://m.media-amazon.com/images/I/61wWD6kZp9L.jpg,320g
113903,https://m.media-amazon.com/images/I/61wbvizZRzL.jpg,0.62 Lbs
113918,https://m.media-amazon.com/images/I/61winADlTlL.jpg,4.7 KG
113920,https://m.media-amazon.com/images/I/61wjf3iA4LL.jpg,3.5 lbs
113933,https://m.media-amazon.com/images/I/61wmnZNg85L.jpg,55lb
113934,https://m.media-amazon.com/images/I/61wn9RfreHL.jpg,15 lb
113935,https://m.media-amazon.com/images/I/61wnIBGxoNL.jpg,500 gram
113940,https://m.media-amazon.com/images/I/61wt7-KgtbL.jpg,55LBS
113968,https://m.media-amazon.com/images/I/61x5m1c-NNL.jpg,440 lb (200kg)
113971,https://m.media-amazon.com/images/I/61x7BkdgtUS.jpg,15kg
113987,https://m.media-amazon.com/images/I/61xE8sxpgPL.jpg,5kg
113988,https://m.media-amazon.com/images/I/61xFVnJOAlL.jpg,440LBS
113990,https://m.media-amazon.com/images/I/61xGIifsZYL.jpg,91.5cm
113992,https://m.media-amazon.com/images/I/61xGg72a-iL.jpg,50.0 kilogram
113998,https://m.media-amazon.com/images/I/61xJNL30GOL.jpg,115 kg
114001,https://m.media-amazon.com/images/I/61xKeMrRrJL.jpg,47.5 inch
114008,https://m.media-amazon.com/images/I/61xOpf1qRHL.jpg,286 LBS
114010,https://m.media-amazon.com/images/I/61xPAa2N8ZL.jpg,52V 26A
114012,https://m.media-amazon.com/images/I/61xQwCKAmAL.jpg,800 kg
114020,https://m.media-amazon.com/images/I/61xU06Cy2oL.jpg,550 lbs
114025,https://m.media-amazon.com/images/I/61xX2vwTojL.jpg,400 LBS
114029,https://m.media-amazon.com/images/I/61xYxy39t9L.jpg,100KG
114032,https://m.media-amazon.com/images/I/61xcDJecJcL.jpg,210 LBS
114033,https://m.media-amazon.com/images/I/61xcMZUry+L.jpg,600 gram
114036,https://m.media-amazon.com/images/I/61xd9GSgmxL.jpg,300 pounds
114038,https://m.media-amazon.com/images/I/61xgSnnD8GL.jpg,33lbs
114053,https://m.media-amazon.com/images/I/61xlBjnj0vL.jpg,44LBS
114057,https://m.media-amazon.com/images/I/61xm+-8-+uL.jpg,460 lb
114070,https://m.media-amazon.com/images/I/61xqe7dsIWL.jpg,11.0 pound
114078,https://m.media-amazon.com/images/I/61xtkkCjajL.jpg,190 KG
114100,https://m.media-amazon.com/images/I/61y-AZHJw5L.jpg,18.0 lb
114112,https://m.media-amazon.com/images/I/61y2lKev5vL.jpg,330 LB
114122,https://m.media-amazon.com/images/I/61y8eMC1XJL.jpg,120kg
114136,https://m.media-amazon.com/images/I/61yD5uq7dwL.jpg,1000 LB
114137,https://m.media-amazon.com/images/I/61yEoEZUy0S.jpg,300lbs
114141,https://m.media-amazon.com/images/I/61yFkR23ZmL.jpg,300LBS
114143,https://m.media-amazon.com/images/I/61yFqdaxwsL.jpg,22lb
114144,https://m.media-amazon.com/images/I/61yGV5dzo+L.jpg,700LBS
114167,https://m.media-amazon.com/images/I/61yUG+EsqEL.jpg,165 LBS
114175,https://m.media-amazon.com/images/I/61yYEGMCj5S.jpg,12.0 kilogram
114191,https://m.media-amazon.com/images/I/61yd899+2hS.jpg,1.2KG
114198,https://m.media-amazon.com/images/I/61ygcpyHqYS.jpg,165 lbs
114200,https://m.media-amazon.com/images/I/61yhhpAZ8lL.jpg,5 pounds
114204,https://m.media-amazon.com/images/I/61ykzIsrX+L.jpg,60KG
114212,https://m.media-amazon.com/images/I/61ynpnMy7GL.jpg,330 LBS
114213,https://m.media-amazon.com/images/I/61ypNF39n3L.jpg,132 lbs
114215,https://m.media-amazon.com/images/I/61yqYrSPD4L.jpg,500 gram
114217,https://m.media-amazon.com/images/I/61yqsuydwVL.jpg,300 lbs
114218,https://m.media-amazon.com/images/I/61ytgTX557L.jpg,176lb
114226,https://m.media-amazon.com/images/I/61yz20JIU7L.jpg,5000 lb.
114236,https://m.media-amazon.com/images/I/61z2Qm3UehL.jpg,220 lbs
114240,https://m.media-amazon.com/images/I/61z3rPHQF3L.jpg,150g
114243,https://m.media-amazon.com/images/I/61z4WGPmjNL.jpg,650lb
114254,https://m.media-amazon.com/images/I/61zCCyajA-L.jpg,0.460kg
114256,https://m.media-amazon.com/images/I/61zGcdR61DL.jpg,265 LBS
114261,https://m.media-amazon.com/images/I/61zIijCmlTL.jpg,100Kg/220LBS
114265,https://m.media-amazon.com/images/I/61zLzF03NiL.jpg,500 kg
114267,https://m.media-amazon.com/images/I/61zMSBCdMGL.jpg,3+ up to 180lbs
114272,https://m.media-amazon.com/images/I/61zOU1XfnsL.jpg,1000 gram
114278,https://m.media-amazon.com/images/I/61zQws5khWL.jpg,330.16
114286,https://m.media-amazon.com/images/I/61zWX2FJ6cL.jpg,1500.0 kg
114303,https://m.media-amazon.com/images/I/61zf8Mqrh-L.jpg,95g
114313,https://m.media-amazon.com/images/I/61zj0KUpyWL.jpg,600 pounds
114317,https://m.media-amazon.com/images/I/61zm7hBvcRL.jpg,"38.58"""
114332,https://m.media-amazon.com/images/I/61zpM1j2XTL.jpg,330 lbs
114334,https://m.media-amazon.com/images/I/61zpN0iExRL.jpg,40 kg
114339,https://m.media-amazon.com/images/I/61zrgXEn4wS.jpg,130g
114342,https://m.media-amazon.com/images/I/61zsndJrsQL.jpg,200 lb
114345,https://m.media-amazon.com/images/I/61zuCsLM8gL.jpg,15000.00 Pounds
114349,https://m.media-amazon.com/images/I/61zvRTITyLL.jpg,300 LBS
114356,https://m.media-amazon.com/images/I/71+-8myxyxL.jpg,150g
114360,https://m.media-amazon.com/images/I/71+4GLXrL-L.jpg,78.3 lbs
114361,https://m.media-amazon.com/images/I/71+4KXdPupS.jpg,25kg
114379,https://m.media-amazon.com/images/I/71+Cq5cqtYL.jpg,750LBS
114384,https://m.media-amazon.com/images/I/71+F+JzbzaL.jpg,700LBS
114390,https://m.media-amazon.com/images/I/71+GSY7HlCL.jpg,500 gram
114392,https://m.media-amazon.com/images/I/71+Gp+adAIL.jpg,300 LB
114398,https://m.media-amazon.com/images/I/71+IBZeQNqL.jpg,26KG
114399,https://m.media-amazon.com/images/I/71+IrLTx06L.jpg,350 lbs
114401,https://m.media-amazon.com/images/I/71+JDUMWTjL.jpg,5.0 unit
114404,https://m.media-amazon.com/images/I/71+JdDh2eZL.jpg,551lb
114416,https://m.media-amazon.com/images/I/71+NrvdsSnL.jpg,60cm-82cm
114422,https://m.media-amazon.com/images/I/71+P9sm7c1L.jpg,8.0 pound
114424,https://m.media-amazon.com/images/I/71+PWOxtFDL.jpg,130 lbs
114425,https://m.media-amazon.com/images/I/71+Pz7nPj0L.jpg,500 gram
114428,https://m.media-amazon.com/images/I/71+QEuRd5gL.jpg,15.0 inch
114431,https://m.media-amazon.com/images/I/71+RHQCtBCL.jpg,220 LB
114434,https://m.media-amazon.com/images/I/71+RuBaqnjL.jpg,300LBS
114448,https://m.media-amazon.com/images/I/71+ZGkeXg3L.jpg,50.0 pounds
114450,https://m.media-amazon.com/images/I/71+bJ77GlwL.jpg,220 LBS
114456,https://m.media-amazon.com/images/I/71+bhYHQnZL.jpg,15 Ton
114474,https://m.media-amazon.com/images/I/71+jqVq2m1L.jpg,330lbs
114486,https://m.media-amazon.com/images/I/71+oAyplVgL.jpg,15 kg / 33 lbs
114492,https://m.media-amazon.com/images/I/71+pYal+QGL.jpg,195g
114503,https://m.media-amazon.com/images/I/71+tF67pNKL.jpg,16.0 kilograms
114507,https://m.media-amazon.com/images/I/71+ub4ya4BL.jpg,3.0 ton
114511,https://m.media-amazon.com/images/I/71+vV70X0hL.jpg,4.16 pounds
114521,https://m.media-amazon.com/images/I/71+yHv2lJQL.jpg,500 gram
114525,https://m.media-amazon.com/images/I/71-+9fl2JRL.jpg,800LBS/400KG
114531,https://m.media-amazon.com/images/I/71--2cd08gL.jpg,66.1 lb
114541,https://m.media-amazon.com/images/I/71-4-1l1OOL.jpg,750 LBS
